禁止 | kinshi | Cấm chỉ | Cấm | Prohibition | 立入禁止の 看板の 前で、彼は [禁止された 理由を 悲しげに] 語った。~さびしげ | Trước tấm biển cấm vào, anh ấy đã kể về lý do bị cấm đoán với vẻ mặt buồn bã. | In front of the "No Entry" sign, he talked about the reason for the prohibition with a sad look. | そのような様子に見える。 | Diễn tả vẻ bề ngoài hoặc cảm xúc (Vẻ.../Có vẻ...). | Indicates an appearance or emotion based on observation. | Tuần_1_Ngày_1_N2
競う | kisou | Cạnh | Cạnh tranh | To compete | [技術を 競い合う うちに]、お互いの 実力が 高まった。~うちに | Trong lúc thi đua về kỹ thuật, thực lực của cả hai bên đều đã tăng lên. | While competing with each other in technology, both of our abilities improved. | ～の間に。 | Trong lúc... | While... | Tuần_8_Ngày_3_N2
失敗 | shippai | Thất Bại | Thất bại | Failure | [失敗した あまり]、彼は しばらく 立ち直る ことが できなかった。~あまり | Vì quá thất bại mà anh ấy đã không thể gượng dậy được trong một thời gian. | Because he failed so much, he couldn't recover for a while. | ～すぎるので。 | Vì quá... nên. | Because of too much... | Tuần_8_Ngày_3_N2
連敗 | renpai | Liên Bại | Thua liên tiếp | Consecutive losses | [連敗を 喫した あげく]、ついに 監督が 交代する ことに なった。~あげく | Sau một hồi chịu những trận thua liên tiếp, cuối cùng vị giám đốc đã bị thay thế. | After suffering consecutive losses, the manager was finally replaced. | いろいろ～した後で。 | Sau một hồi... cuối cùng lại. | After a long process... | Tuần_8_Ngày_3_N2
敗れる | yabureru | Bại | Bị đánh bại | To be defeated | [強豪に 敗れた ところで]、彼の 努力が 否定される わけではない。~ところで | Dẫu có bị đánh bại bởi đối thủ mạnh đi nữa, cũng không có nghĩa là nỗ lực của anh ấy bị phủ nhận. | Even if he is defeated by a strong rival, it doesn't mean his efforts are denied. | ～という状況であっても。 | Dẫu cho... (thì vẫn). | Even if... | Tuần_8_Ngày_3_N2
逆 | gyaku | Nghịch | Ngược | Opposite | [予想とは 逆に]、新製品は 全く 売れなかった。~に反して | Ngược lại với dự đoán ban đầu, sản phẩm mới hoàn toàn không bán được. | Contrary to expectations, the new product didn't sell at all. | ～とは反対に。 | Trái với... | Contrary to... | Tuần_8_Ngày_3_N2
逆転 | gyakuten | Nghịch Chuyển | Xoay ngược | Reversal | [試合 終了の 直前に 逆転した ところ]、会場全体が 沸き上がった。~たところ | Sau khi xoay ngược thế trận ngay trước khi trận đấu kết thúc, cả hội trường đã bùng nổ. | Upon reversing the game right before it ended, the entire venue erupted. | ～したら（結果）。 | Sau khi... thì thấy. | When I did... | Tuần_8_Ngày_3_N2
逆さ | sakasa | Nghịch | Đảo lộn | Upside down | [地図を 逆さに 見た せいで]、道に 迷って しまった。~せいで | Tại vì nhìn bản đồ ngược mà tôi đã bị lạc đường mất rồi. | Because I looked at the map upside down, I got lost. | ～から（悪い結果）。 | Tại vì... (kết quả xấu). | Because of... | Tuần_8_Ngày_3_N2
逆らう | sakarau | Nghịch | Ngược lại | To go against | [時代の 流れに 逆らう ことなく]、柔軟に 変化を 受け入れる。~ことなく | Chấp nhận sự thay đổi một cách linh hoạt mà không chống lại dòng chảy của thời đại. | Accept change flexibly without going against the flow of the times. | ～しないで。 | Mà không... | Without doing... | Tuần_8_Ngày_3_N2
優勝 | yuushou | Ưu Thắng | Vô địch | Victory | [優勝を 狙う べく]、毎日 厳しい 練習を 続けて いる。~べく | Để (nhằm mục đích) nhắm tới chức vô địch, tôi đang tiếp tục luyện tập khắt khe mỗi ngày. | In order to aim for victory, I continue strict practice every day. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_3_N2
勝負 | shoubu | Thắng Phụ | Thi đấu | Match | [勝負に こだわる あまり]、楽しむ ことを 忘れて しまった。~あまり | Vì quá chấp nhặt vào việc thắng thua mà tôi đã quên mất việc tận hưởng nó. | Because of caring too much about the match, I forgot to enjoy it. | ～すぎるので。 | Vì quá... | Because of too much... | Tuần_8_Ngày_3_N2
勝敗 | shouhai | Thắng Bại | Thắng bại | Outcome | [勝敗を めぐって]、審判と 選手の 間で 論争が 起きた。~をめぐって | Một cuộc tranh luận đã nổ ra giữa trọng tài và vận động viên xoay quanh thắng bại. | A dispute arose between the referee and the players regarding the outcome. | ～についての争い。 | Xoay quanh... | Concerning... | Tuần_8_Ngày_3_N2
勝つ | katsu | Thắng | Thắng | To win | [自分に 勝ってこそ]、真の 成功が 得られるのだ。~てこそ | Chỉ sau khi chiến thắng được bản thân thì mới có được thành công thực sự. | Only by winning against yourself can you achieve true success. | ～してはじめて。 | Chỉ sau khi... mới. | Only after... / Only by... | Tuần_8_Ngày_3_N2
投手 | toushu | Đầu Thủ | Tay ném bóng | Pitcher | [エース投手の 登板に ともなって]、チームに 活気が 戻った。~にともなって | Cùng với việc tay ném bóng chủ lực ra sân, sức sống đã quay lại với toàn đội. | Along with the ace pitcher taking the mound, vitality returned to the team. | ～と一緒に変化する。 | Cùng với... | Along with... | Tuần_8_Ngày_3_N2
投書 | tousho | Đầu Thư | Thư gửi báo | Letter to editor | [新聞への 投書を 通じて]、社会 問題に 意見を 述べる。~を通じて | Bày tỏ ý kiến về các vấn đề xã hội thông qua việc gửi thư cho tòa soạn báo. | State opinions on social issues through letters to the editor. | ～を手段にして。 | Thông qua... | Through... | Tuần_8_Ngày_3_N2
投資 | toushi | Đầu Tư | Đầu tư | Investment | [将来の 成功を 願って]、教育に 投資する。~を願って | Đầu tư vào giáo dục với mong muốn đạt được thành công trong tương lai. | Wishing for future success, I invest in education. | ～を目的として。 | Để cầu mong... | Wishing for... | Tuần_8_Ngày_3_N2
投げる | nageru | Đầu | Ném | To throw | [ボールを 投げた 途端]、肩に 激しい 痛みが 走った。~た途端 | Ngay khi vừa ném quả bóng đi, một cơn đau dữ dội đã chạy dọc vai tôi. | The moment I threw the ball, a sharp pain ran through my shoulder. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_3_N2
軍 | gun | Quân | Quân đội | Army | [政府の 命令に 沿って]、軍が 出動した。~に沿って | Quân đội đã xuất quân tuân theo mệnh lệnh của chính phủ. | Following the government's orders, the army was dispatched. | ～からはずれないように。 | Tuân theo... | Following... | Tuần_8_Ngày_3_N2
~軍 | gun | Quân | Quân ~ | ~ Force | [反乱軍に 対抗する べく]、強力な 陣地を 築いた。~べく | Để (nhằm mục đích) đối kháng lại quân phản loạn, chúng tôi đã xây dựng trận địa vững chắc. | In order to oppose the rebel forces, we built a strong position. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_3_N2
軍隊 | guntai | Quân Đội | Quân đội | Military | [軍隊での 経験からして]、彼は 規律に 非常に 厳しい。~からして | Xét ngay từ kinh nghiệm trong quân đội, anh ấy cực kỳ khắt khe về kỷ luật. | Judging from his experience in the military, he is very strict with discipline. | ～という点から考えても。 | Ngay cả... / Xét từ... | Judging from... | Tuần_8_Ngày_3_N2
兵士 | heishi | Binh Sĩ | Binh lính | Soldier | [兵士たちは 命を かけて]、国を 守りぬいた。~ぬく | Những người lính đã nỗ lực bảo vệ đất nước đến cùng bằng cả mạng sống. | The soldiers protected the country to the end with their lives. | 最後までやり遂げる。 | Làm đến cùng. | To do... until the end. | Tuần_8_Ngày_3_N2
~兵 | hei | Binh | Lính ~ | ~ Soldier | [志願兵を 募集するに 際して]、詳細な 条件を 提示した。~に際して | Khi tuyển lính tình nguyện, chúng tôi đã đưa ra các điều kiện chi tiết. | On the occasion of recruiting volunteer soldiers, detailed conditions were presented. | ～の時に。 | Khi... / Nhân dịp... | On the occasion of... | Tuần_8_Ngày_3_N2
兵隊 | heitai | Binh Đội | Người lính | Troops | [兵隊が 行進して いる うちに]、辺りは すっかり 暗くなった。~うちに | Trong lúc đoàn lính đang hành quân, xung quanh đã tối sầm lại. | While the troops were marching, it became completely dark around here. | ～の間に。 | Trong lúc... | While... | Tuần_8_Ngày_3_N2
捜査 | sousa | Sưu Tra | Điều tra | Investigation | [捜査を 進めるに つれて]、新たな 容疑者が 浮上した。~につれて | Càng tiến hành điều tra, những nghi phạm mới càng lộ diện. | As the investigation proceeded, a new suspect emerged. | ～と一緒に変化する。 | Càng... càng... | As... so... | Tuần_8_Ngày_3_N2
捜す | sagasu | Sưu | Tìm kiếm | To search | [行方不明の 子供を 捜す ついでに]、近所の 人に 聞き込みを した。~ついでに | Nhân tiện đi tìm đứa trẻ mất tích, tôi đã hỏi thăm tin tức từ những người hàng xóm. | While searching for the missing child, I also asked the neighbors for information. | ～する機会を利用して。 | Nhân tiện... | While... | Tuần_8_Ngày_3_N2
転倒 | tentou | Chuyển Đảo | Ngã nhào | Fall | [雪道で 転倒した 拍子に]、足を 骨折して しまった。~拍子に | Đúng lúc bị ngã nhào trên đường đầy tuyết, tôi đã bị gãy chân mất rồi. | Right at the moment I fell on the snowy road, I ended up breaking my leg. | ～した瞬間に。 | Đúng lúc... (hành động bất ngờ). | At the moment... | Tuần_8_Ngày_3_N2
面倒 | mendou | Diện Đảo | Phiền phức | Trouble | [面倒な 手続きを ぬきにして]、簡単に 契約を 済ませたい。~をぬきにして | Tôi muốn hoàn tất hợp đồng một cách đơn giản mà bỏ qua các thủ tục phiền phức. | Leaving out the troublesome procedures, I want to finish the contract easily. | ～を入れないで。 | Bỏ qua... | Without... | Tuần_8_Ngày_3_N2
倒れる | taoreれる | Đảo | Đổ, ngã | To fall | [過労で 倒れる 恐れが ある] ため、休息を 取る べきだ。~恐れがある | E rằng sẽ bị ngã gục vì quá lao lực, nên bạn cần phải nghỉ ngơi. | There is a risk of collapsing from overwork, so you should take a rest. | ～という悪い可能性がある。 | E rằng... / Có nguy cơ... | There is a fear that... | Tuần_8_Ngày_3_N2
倒す | taosu | Đảo | Đánh bại/Làm đổ | To defeat | [強敵を 倒す べく]、日夜 猛特訓に 励んで いる。~べく | Để (nhằm mục đích) đánh bại kẻ thù mạnh, tôi đang nỗ lực đặc huấn ngày đêm. | In order to defeat the strong enemy, I am working hard on intensive training day and night. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_3_N2
骨折 | kossetsu | Cốt Triết | Gãy xương | Fracture | [骨折した ところを]、通りかかった 人に 助けて もらった。~ところを | Đúng lúc bị gãy xương thì tôi đã được người qua đường giúp đỡ. | I was helped by a person passing by just as I fractured my bone. | ～している最中の状況。 | Đúng lúc đang... thì bị. | Just as... (was interrupted). | Tuần_8_Ngày_3_N2
骨 | hone | Cốt | Xương | Bone | [骨を 折る ほどの] 苦労を して、ついに 成功を 掴んだ。~ほどの | Trải qua sự vất vả đến mức "gãy cả xương", cuối cùng tôi đã nắm lấy thành công. | After putting in enough effort to break bones, I finally grabbed success. | ～の程度だ。 | Đến mức... | To the extent... | Tuần_8_Ngày_3_N2
方針 | houshin | Phương Châm | Phương châm | Policy | [会社の方針に 沿って]、新しい プロジェクトを 実行する。~に沿って | Thực hiện dự án mới tuân theo phương châm của công ty. | Execute the new project following the company policy. | ～からはずれないように。 | Tuân theo... | Following... | Tuần_8_Ngày_3_N2
針路 | shinro | Châm Lộ | Phương hướng | Course | [針路を 誤った せいで]、目的地から 遠ざかって しまった。~せいで | Tại vì nhầm phương hướng mà tôi đã bị rời xa khỏi đích đến. | Because we got the course wrong, we moved further away from our destination. | ～から（悪い結果）。 | Tại vì... | Because of... | Tuần_8_Ngày_3_N2
針金 | harigane | Châm Kim | Dây thép | Wire | [針金を 曲げる 際に]、ペンチを 使って 固定した。~際に | Khi uốn dây thép, tôi đã dùng kìm để cố định nó. | When bending the wire, I fixed it using pliers. | ～の時に。 | Khi... | On the occasion of... | Tuần_8_Ngày_3_N2
針 | hari | Châm | Kim | Needle | [時計の 針が 十二時を 指した 途端]、新年が 始まった。~た途端 | Ngay khi kim đồng hồ vừa chỉ 12 giờ, năm mới đã bắt đầu. | The moment the clock hands pointed to twelve, the New Year began. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_3_N2
叫び | sakebi | Khiếu | Tiếng hét | Scream | [恐怖の 叫びと ともに]、彼女は その場から 逃げ出した。~とともに | Cùng với tiếng hét vì sợ hãi, cô ấy đã bỏ chạy khỏi nơi đó. | Together with a scream of terror, she fled from the place. | ～と一緒に。 | Cùng với... | Together with... | Tuần_8_Ngày_3_N2
叫ぶ | sakebu | Khiếu | Hét lên | To shout | [大声で 叫んだ ところ]、ようやく 誰かが 気づいて くれた。~たところ | Sau khi hét thật to thì cuối cùng cũng có ai đó đã nhận ra tôi. | Upon shouting loudly, someone finally noticed me. | ～したら（結果）。 | Sau khi... thì thấy. | When I did... | Tuần_8_Ngày_3_N2
頭脳 | zunou | Đầu Não | Bộ não | Brain | [優れた 頭脳を 持って いるからといって]、必ずしも 成功するとは 限らない。~からといって | Không phải cứ có bộ não ưu tú thì nhất định sẽ thành công. | Just because you have a brilliant brain doesn't necessarily mean you'll succeed. | ～という理由だけで。 | Không phải cứ... là... | Not necessarily because... | Tuần_8_Ngày_4_N2
首脳 | shunou | Thủ Não | Người đứng đầu | Leaders | [各国 首脳の 到着に 際して]、厳重な 警備が 敷かれた。~に際して | Khi các nhà lãnh đạo các nước đến, an ninh nghiêm ngặt đã được thiết lập. | On the occasion of the arrival of national leaders, strict security was in place. | ～の時に。 | Khi... / Nhân dịp... | On the occasion of... | Tuần_8_Ngày_4_N2
抱く | daku | Bão | Ôm/Ấp ủ | To embrace | [大きな 夢を 抱いて 生きる 限り]、人生は 輝き続ける。~限り | Miễn là còn sống với những giấc mơ lớn lao, cuộc đời sẽ luôn tỏa sáng. | As long as you live with big dreams, life will keep shining. | ～の状態が続く間は。 | Miễn là... | As long as... | Tuần_8_Ngày_4_N2
抱く | idaku | Bão | Ấp ủ (tâm tư) | To harbor | [不安を 抱きつつ]、彼は 新しい 世界へ 飛び出した。~つつ | Vừa ấp ủ nỗi bất an, anh ấy vừa lao vào thế giới mới. | While harboring anxiety, he jumped into a new world. | ～ながら。 | Vừa... vừa... | While... / At the same time. | Tuần_8_Ngày_4_N2
抱える | kakaeru | Bão | Gánh vác | To carry/burden | [多額の 借金を 抱えた あげく]、彼は 会社を 辞めて しまった。~あげく | Sau một hồi gánh khoản nợ lớn, cuối cùng anh ta đã nghỉ việc. | After burdened with a large debt, he ended up quitting the company. | いろいろ～した後で。 | Sau một hồi... cuối cùng lại. | After a long process... | Tuần_8_Ngày_4_N2
双方 | souhou | Song Phương | Cả hai bên | Both sides | [双方の 意見を 聞いた ところ]、誤解が ある ことが 分かった。~たところ | Sau khi nghe ý kiến của cả hai bên, tôi đã hiểu ra là có sự hiểu lầm. | Upon hearing the opinions of both sides, I realized there was a misunderstanding. | ～したら（結果）。 | Sau khi làm... thì thấy. | When I did... | Tuần_8_Ngày_4_N2
双子 | futago | Song Tử | Sinh đôi | Twins | [双子に しては]、二人の 性格は 全く 似ていない。~にしては | So với việc là anh em sinh đôi, tính cách hai người hoàn toàn không giống nhau. | For being twins, their personalities are not alike at all. | ～という事実から考えると。 | So với... / Tuy... nhưng so ra. | For... / Considering... | Tuần_8_Ngày_4_N2
尊重 | sonchou | Tôn Trọng | Tôn trọng | Respect | [個人の 自由を 尊重する 反面]、社会の ルールも 守らなければ ならない。~反面 | Mặt khác với việc tôn trọng tự do cá nhân, chúng ta cũng phải tuân thủ luật lệ xã hội. | While respecting individual freedom, we must also obey social rules. | ～の一方で。 | Trái lại... / Mặt khác... | On the other hand... | Tuần_8_Ngày_4_N2
尊敬 | sonkei | Tôn Kính | Tôn kính | Respect | [尊敬する 先生を はじめとして]、多くの 人に 支えられて きた。~をはじめとして | Tôi đã được hỗ trợ bởi nhiều người, tiêu biểu là người thầy mà tôi kính trọng. | I have been supported by many people, starting with the teacher I respect. | ～を代表的な例として。 | Tiêu biểu là... | Starting with... | Tuần_8_Ngày_4_N2
雇用 | koyou | Cố Dụng | Thuê mướn | Employment | [雇用 問題を めぐって]、政府と 労働 組合が 対立して いる。~をめぐって | Chính phủ và công đoàn đang đối đầu xoay quanh vấn đề thuê mướn lao động. | The government and labor unions are in conflict over employment issues. | ～についての争い。 | Xoay quanh... (tranh luận). | Concerning... | Tuần_8_Ngày_4_N2
解雇 | kaiko | Giải Cố | Sa thải | Dismissal | [不当に 解雇された 途端]、彼は 裁判を 起こす 決意を した。~た途端 | Ngay khi vừa bị sa thải bất công, anh ấy đã quyết định khởi kiện. | The moment he was unfairly dismissed, he decided to file a lawsuit. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_4_N2
雇う | yatou | Cố | Thuê người | To hire | [新しく 人を 雇うに つれて]、教育の 負担が 増えて きた。~につれて | Cùng với việc thuê thêm người mới, gánh nặng về đào tạo đã tăng lên. | Along with hiring new people, the burden of training has increased. | ～と一緒に変化する。 | Cùng với... / Càng... càng... | As... so... / Along with... | Tuần_8_Ngày_4_N2
条件 | jouken | Điều Kiện | Điều kiện | Condition | [条件 次第で]、その 契約を 引き受ける つもりだ。~次第で | Tùy vào điều kiện mà tôi định sẽ nhận hợp đồng đó. | Depending on the conditions, I intend to accept that contract. | ～によって決まる。 | Tùy vào... | Depending on... | Tuần_8_Ngày_4_N2
条約 | jouyaku | Điều Ước | Hiệp ước | Treaty | [平和条約が 結ばれるに とomanoって]、国境の 緊張が 和らいだ。~にともなって | Kéo theo việc hiệp ước hòa bình được ký kết, căng thẳng biên giới đã dịu bớt. | Along with the peace treaty being signed, border tensions eased. | ～と一緒に変化する。 | Cùng với... / Kéo theo... | Along with... | Tuần_8_Ngày_4_N2
改善 | kaizen | Cải Thiện | Cải thiện | Improvement | [待遇が 改善された 割には]、社員の 満足度は 低い。~の割には | Mặc dù chế độ đãi ngộ đã được cải thiện nhưng mức độ hài lòng của nhân viên vẫn thấp. | Despite the treatment being improved, employee satisfaction is low. | ～という事実から考えると。 | Dù... nhưng so ra... | Despite... / For... | Tuần_8_Ngày_4_N2
善悪 | zen-aku | Thiện Ác | Thiện và ác | Good and evil | [善悪を 判断する べく]、彼は 多くの 本を 読み込んだ。~べく | Để (nhằm mục đích) phán đoán thiện ác, anh ấy đã đọc rất nhiều sách. | In order to judge good and evil, he read many books. | ～するために。 | Để... (mục đích). | In order to... | Tuần_8_Ngày_4_N2
親善 | shinzen | Thân Thiện | Hữu nghị | Goodwill | [スポーツを 通じて]、諸外国との 親善を 深めよう。~を通じて | Hãy làm sâu sắc thêm tình hữu nghị với các nước thông qua thể thao. | Let's deepen goodwill with foreign nations through sports. | ～を手段にして。 | Thông qua... | Through... | Tuần_8_Ngày_4_N2
法律 | houritsu | Pháp Luật | Pháp luật | Law | [法律に 基づいて]、正当な 処置が 取られる べきだ。~に基づいて | Cần thực hiện các biện pháp thỏa đáng dựa trên pháp luật. | Appropriate measures should be taken based on the law. | ～を根拠にして。 | Dựa trên... | Based on... | Tuần_8_Ngày_4_N2
規律 | kiritsu | Quy Luật | Kỷ luật | Discipline | [集団の 規律に 沿って]、全員が 行動しなければ ならない。~に沿って | Tất cả mọi người phải hành động tuân theo kỷ luật của tập thể. | Everyone must act following the group's discipline. | ～からはずれないように。 | Tuân theo... | Following... | Tuần_8_Ngày_4_N2
情勢 | jousei | Tình Thế | Tình thế | Situation | [世界情勢が 変化するに したがって]、物価が 上昇して いる。~にしたがって | Theo sau việc tình thế thế giới biến đổi, vật giá đang tăng cao. | In accordance with the changing global situation, prices are rising. | ～と一緒に変化する。 | Theo sau... / Cùng với... | In accordance with... / As... | Tuần_8_Ngày_4_N2
大勢 | oozei | Đại Thế | Đám đông | Crowds | [大勢の 人が 集まる ほど]、その 祭りは 活気に 溢れていた。~ほど | Càng nhiều người tập trung, lễ hội đó càng tràn đầy sức sống. | The more people gathered, the more lively the festival became. | ～の程度だ。 | Đến mức... / Càng... | To the extent... | Tuần_8_Ngày_4_N2
姿勢 | shisei | Tư Thế | Tư thế | Posture/Attitude | [真剣な 姿勢で 勉強して いる うちに]、合格が 見えて きた。~うちに | Trong lúc đang học với tư thế (thái độ) nghiêm túc, tôi đã thấy cơ hội đỗ. | While studying with a serious attitude, passing the exam became visible. | ～の間に。 | Trong lúc... | While... | Tuần_8_Ngày_4_N2
勢い | ikioi | Thế | Mạnh mẽ | Momentum | [勢い よく 走り出した 拍子に]、転んで しまった。~拍子に | Đúng lúc vừa lao đi mạnh mẽ thì tôi lại bị ngã. | Just as I started running with momentum, I fell down. | ～した瞬間に。 | Đúng lúc... (bất ngờ). | Right at the moment... | Tuần_8_Ngày_4_N2
恐怖 | kyoufu | Khủng Bố | Sợ hãi | Fear | [恐怖の あまり]、声も 出せずに 立ち尽くして しまった。~あまり | Vì quá sợ hãi nên tôi đã đứng im không thể thốt nên lời. | Because of too much fear, I stood there unable to even speak. | ～すぎるので。 | Vì quá... nên. | Because of too much... | Tuần_8_Ngày_4_N2
怖い | kowai | Bố | Đáng sợ | Scary | [怖い 夢を 見た きり]、彼は 一人では 寝られなく なった。~きり | Kể từ sau khi thấy giấc mơ đáng sợ, anh ấy không thể ngủ một mình được nữa. | Since having a scary dream, he hasn't been able to sleep alone. | ～したままずっと。 | Kể từ sau khi... suốt. | Since... | Tuần_8_Ngày_4_N2
荒い | arai | Hoang | Thô lỗ | Rough | [言葉遣いが 荒い 割には]、彼は とても 優しい 人だ。~の割には | Mặc dù lời lẽ thô lỗ nhưng so ra anh ấy là một người rất hiền lành. | Despite having rough language, he is a very kind person. | ～という事実から考えると。 | Dù... nhưng so ra... | Despite... / For... | Tuần_8_Ngày_4_N2
荒れる | areru | Hoang | Bị xáo trộn | To be rough | [生活が 荒れるに つれて]、肌の 状態も 悪く なった。~につれて | Cùng với việc cuộc sống bị xáo trộn, tình trạng da cũng trở nên tệ đi. | As his life became rough, his skin condition also worsened. | ～と一緒に変化する。 | Càng... càng... | As... so... | Tuần_8_Ngày_4_N2
荒らす | arasu | Hoang | Phá hoại | To devastate | [畑を 荒らされた ところを]、近所の人に 助けて もらった。~ところを | Đúng lúc cánh đồng bị phá hoại thì tôi đã được hàng xóm giúp đỡ. | I was helped by a neighbor just as my field was being devastated. | ～している最中の状況。 | Đúng lúc đang... thì bị. | Just as... (was interrupted). | Tuần_8_Ngày_4_N2
耕地 | kouchi | Canh Địa | Đất canh tác | Arable land | [耕地に わたって]、新しい かんがい 施設が 整備された。~にわたって | Suốt trên các vùng đất canh tác, các cơ sở tưới tiêu mới đã được hoàn thiện. | Throughout the arable land, new irrigation facilities were established. | ～の全範囲で。 | Suốt / Khắp... | Throughout... | Tuần_8_Ngày_4_N2
休耕地 | kyuukouchi | Thể Canh Địa | Đất bỏ hoang | Fallow land | [休耕地を めぐって]、村の 人たちの 間で 話し合いが 行われた。~をめぐって | Các cuộc thảo luận giữa dân làng đã được tổ chức xoay quanh vùng đất bỏ hoang. | A discussion was held among the villagers regarding the fallow land. | ～についての争い。 | Xoay quanh... | Concerning... | Tuần_8_Ngày_4_N2
耕す | tagayasu | Canh | Canh tác | To plow | [畑を 耕す ついでに]、雑草も 全部 抜いて しまった。~ついでに | Nhân tiện cày cấy cánh đồng, tôi đã nhổ hết sạch cả cỏ dại. | While plowing the field, I also pulled out all the weeds. | ～する機会を利用して。 | Nhân tiện... | While... | Tuần_8_Ngày_4_N2
風景 | fuukei | Phong Cảnh | Phong cảnh | Scenery | [風景を 眺めつつ]、これまでの 人生を 振り返った。~つつ | Vừa ngắm nhìn phong cảnh, tôi vừa nhìn lại cuộc đời mình từ trước đến nay. | While looking at the scenery, I looked back on my life so far. | ～ながら。 | Vừa... vừa... | While... | Tuần_8_Ngày_4_N2
光景 | koukei | Quang Cảnh | Quang cảnh | Sight | [悲惨な 光景を 目の当たりにした 途端]、彼は 絶句して しまった。~た途端 | Ngay khi vừa tận mắt chứng kiến quang cảnh bi thảm, anh ấy đã nghẹn lời. | The moment he witnessed the tragic sight, he became speechless. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_4_N2
景気 | keiki | Cảnh Khí | Kinh tế | Economy | [景気が 悪くなる 一方だ] から、家計の 管理を 厳しく する。~一方だ | Vì tình hình kinh tế cứ ngày càng xấu đi nên tôi sẽ quản lý chi tiêu khắt khe hơn. | Since the economy just keeps getting worse, I'll manage household finances strictly. | ～という変化が進む。 | Cứ toàn... (xu hướng xấu). | Just keeps on... | Tuần_8_Ngày_4_N2
景色 | keshiki | Cảnh Sắc | Cảnh sắc | View | [景色が 素晴らしい ほど]、旅の 疲れも 吹き飛ぶ という ものだ。~ほど | Cảnh sắc càng tuyệt vời thì mệt mỏi của chuyến đi càng tan biến. | The more wonderful the view, the more travel fatigue blows away. | ～の程度だ。 | Đến mức... / Càng... | To the extent... | Tuần_8_Ngày_4_N2
掘る | horu | Quật | Đào | To dig | [井戸を 掘る べく]、村人たちが 力を 合わせて 作業を 始めた。~べく | Để (nhằm mục đích) đào giếng, dân làng đã hợp lực bắt đầu công việc. | In order to dig a well, the villagers joined forces and started the work. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_4_N2
掘り返す | horikaesu | Quật Phản | Đào lên | To dig up | [土地を 掘り返した ところ]、大昔の 土器が 発見された。~たところ | Sau khi đào xới vùng đất này lên, tôi đã phát hiện ra đồ gốm thời xa xưa. | Upon digging up the land, ancient earthenware was discovered. | ～したら（結果）。 | Sau khi... thì thấy. | When I did... | Tuần_8_Ngày_4_N2
批判 | hihan | Phê Phán | Phê phán | Criticism | [政府の 方針を 批判する ばかりで]、具体的な 解決策を 提案しない。~ばかりで | Chỉ toàn phê phán phương châm của chính phủ mà chẳng đề xuất giải pháp cụ thể nào. | They only criticize the government's policy without proposing concrete solutions. | ～という動作を繰り返す。 | Chỉ toàn... (hành động lặp lại gây khó chịu). | Do nothing but... / Only... | Tuần_8_Ngày_5_N2
批評 | hihyou | Phê Bình | Bình luận | Review | [新刊の 批評を めぐって]、読者の 間で 激しい 論争が 起きた。~をめぐって | Một cuộc tranh luận gay gắt đã nổ ra giữa các độc giả xoay quanh bài phê bình cuốn sách mới. | A fierce debate arose among readers regarding the review of the new book. | ～についての争い。 | Xoay quanh... (vấn đề tranh luận). | Concerning... / Around (dispute). | Tuần_8_Ngày_5_N2
判断 | handan | Phán Đoạn | Phán đoán | Judgment | [現場の 状況に 基づいて]、冷静な 判断を 下した。~に基づいて | Tôi đã đưa ra phán đoán bình tĩnh dựa trên tình hình thực tế tại hiện trường. | I made a calm judgment based on the situation at the scene. | ～を根拠にして。 | Dựa trên... / Căn cứ vào... | Based on... | Tuần_8_Ngày_5_N2
評判 | hyouban | Bình Phán | Bình phẩm | Reputation | [口コミの 評判から して]、この レストランは 期待できそうだ。~からして | Xét từ những đánh giá của mọi người, nhà hàng này có vẻ đáng kỳ vọng đây. | Judging from its reputation through word of mouth, this restaurant seems promising. | ～という点から考えても。 | Ngay cả... / Xét từ... | Judging from... | Tuần_8_Ngày_5_N2
裁判 | saiban | Tài Phán | Xét xử | Trial | [裁判を 進めるに つれて]、新事実が 次々と 明らかに なった。~につれて | Càng tiến hành xét xử, những sự thật mới cứ lần lượt được sáng tỏ. | As the trial proceeded, new facts became clear one after another. | ～と一緒に変化する。 | Càng... càng... / Cùng với... | As... so... / Along with... | Tuần_8_Ngày_5_N2
大臣 | daijin | Đại Thần | Bộ trưởng | Minister | [大臣の 到着に 際して]、厳重な 警備が 敷かれた。~に際して | Nhân dịp vị bộ trưởng đến, an ninh nghiêm ngặt đã được thiết lập. | On the occasion of the minister's arrival, strict security was in place. | ～の時に。 | Khi... / Nhân dịp... (trang trọng). | On the occasion of... | Tuần_8_Ngày_5_N2
